pdf_file,page,annot_type,rect_x0,rect_y0,rect_x1,rect_y1,contents,info_title,info_subject,info_content
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",521.0,117.0,530.0,134.0,,AutoCAD SHX Text,,165.7
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",611.0,176.0,621.0,197.0,,AutoCAD SHX Text,,105.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",585.0,140.0,595.0,161.0,,AutoCAD SHX Text,,105.3
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",641.0,158.0,650.0,173.0,,AutoCAD SHX Text,,105
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",518.0,180.0,527.0,198.0,,AutoCAD SHX Text,,114.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",488.0,174.0,497.0,192.0,,AutoCAD SHX Text,,113.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",503.0,179.0,513.0,199.0,,AutoCAD SHX Text,,113.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",557.0,148.0,567.0,167.0,,AutoCAD SHX Text,,136.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",554.0,117.0,564.0,137.0,,AutoCAD SHX Text,,136.3
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",559.0,92.0,569.0,112.0,,AutoCAD SHX Text,,136.6
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",529.0,119.0,538.0,139.0,,AutoCAD SHX Text,,136.5
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",509.0,94.0,519.0,114.0,,AutoCAD SHX Text,,136.7
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",732.0,222.0,743.0,238.0,,AutoCAD SHX Text,,101
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",725.0,238.0,734.0,251.0,,AutoCAD SHX Text,,117
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",718.0,208.0,726.0,224.0,,AutoCAD SHX Text,,117.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",709.0,231.0,718.0,248.0,,AutoCAD SHX Text,,117.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",603.0,344.0,611.0,361.0,,AutoCAD SHX Text,,119.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",619.0,316.0,629.0,337.0,,AutoCAD SHX Text,,102.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",596.0,358.0,606.0,377.0,,AutoCAD SHX Text,,102.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",582.0,348.0,591.0,368.0,,AutoCAD SHX Text,,102.3
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",666.0,285.0,675.0,298.0,,AutoCAD SHX Text,,122
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",606.0,346.0,617.0,370.0,,AutoCAD SHX Text,,119.1(P)
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",592.0,301.0,600.0,317.0,,AutoCAD SHX Text,,123.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",655.0,300.0,664.0,317.0,,AutoCAD SHX Text,,122.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",601.0,144.0,610.0,161.0,,AutoCAD SHX Text,,124.5
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",592.0,156.0,601.0,173.0,,AutoCAD SHX Text,,124.6
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",582.0,162.0,591.0,183.0,,AutoCAD SHX Text,,105.4
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",548.0,206.0,557.0,223.0,,AutoCAD SHX Text,,130.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",533.0,199.0,542.0,216.0,,AutoCAD SHX Text,,130.3
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",551.0,185.0,561.0,204.0,,AutoCAD SHX Text,,110.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",529.0,222.0,538.0,241.0,,AutoCAD SHX Text,,110.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",535.0,137.0,544.0,154.0,,AutoCAD SHX Text,,165.5
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",569.0,117.0,578.0,137.0,,AutoCAD SHX Text,,136.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",537.0,153.0,546.0,174.0,,AutoCAD SHX Text,,136.4
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",508.0,128.0,518.0,149.0,,AutoCAD SHX Text,,136.8
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",489.0,93.0,498.0,113.0,,AutoCAD SHX Text,,136.9
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",513.0,44.0,523.0,63.0,,AutoCAD SHX Text,,137.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",499.0,42.0,508.0,62.0,,AutoCAD SHX Text,,137.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",504.0,141.0,513.0,157.0,,AutoCAD SHX Text,,137.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",613.0,297.0,623.0,316.0,,AutoCAD SHX Text,,103.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",621.0,276.0,630.0,297.0,,AutoCAD SHX Text,,103.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",513.0,115.0,520.0,127.0,,AutoCAD SHX Text,,165.8
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",513.0,123.0,520.0,134.0,,AutoCAD SHX Text,,165.9
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",513.0,78.0,522.0,91.0,,AutoCAD SHX Text,,166
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",516.0,60.0,525.0,76.0,,AutoCAD SHX Text,,166.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",617.0,159.0,626.0,176.0,,AutoCAD SHX Text,,124.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",618.0,140.0,626.0,156.0,,AutoCAD SHX Text,,124.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",626.0,166.0,636.0,184.0,,AutoCAD SHX Text,,105.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",561.0,269.0,572.0,287.0,,AutoCAD SHX Text,,109
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",558.0,298.0,568.0,317.0,,AutoCAD SHX Text,,109.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",538.0,303.0,548.0,323.0,,AutoCAD SHX Text,,109.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",572.0,278.0,581.0,290.0,,AutoCAD SHX Text,,129
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",575.0,291.0,584.0,307.0,,AutoCAD SHX Text,,129.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",549.0,293.0,559.0,316.0,,AutoCAD SHX Text,,129.2(P)
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",551.0,255.0,558.0,264.0,,AutoCAD SHX Text,,128
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",549.0,250.0,556.0,262.0,,AutoCAD SHX Text,,128.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",553.0,249.0,560.0,260.0,,AutoCAD SHX Text,,128.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",551.0,235.0,558.0,245.0,,AutoCAD SHX Text,,127
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",552.0,240.0,560.0,252.0,,AutoCAD SHX Text,,127.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",549.0,242.0,556.0,253.0,,AutoCAD SHX Text,,127.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",701.0,195.0,711.0,213.0,,AutoCAD SHX Text,,101.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",525.0,251.0,533.0,267.0,,AutoCAD SHX Text,,130.5
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",524.0,236.0,533.0,253.0,,AutoCAD SHX Text,,130.4
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",509.0,264.0,519.0,284.0,,AutoCAD SHX Text,,110.3
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",569.0,232.0,577.0,245.0,,AutoCAD SHX Text,,108.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",577.0,234.0,585.0,248.0,,AutoCAD SHX Text,,108.4
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",555.0,257.0,563.0,272.0,,AutoCAD SHX Text,,108.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",565.0,253.0,574.0,267.0,,AutoCAD SHX Text,,108.3
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",703.0,212.0,715.0,222.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",653.0,231.0,663.0,244.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",588.0,326.0,598.0,339.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",588.0,305.0,598.0,318.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",596.0,295.0,604.0,306.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",589.0,259.0,598.0,272.0,,AutoCAD SHX Text,,"36"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",543.0,249.0,554.0,261.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",497.0,267.0,506.0,280.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",501.0,81.0,511.0,94.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",546.0,90.0,555.0,102.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",541.0,119.0,551.0,132.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",528.0,110.0,541.0,119.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",593.0,276.0,606.0,286.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",590.0,225.0,600.0,239.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",591.0,182.0,601.0,195.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",610.0,151.0,620.0,164.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",588.0,290.0,597.0,301.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",588.0,281.0,597.0,292.0,,AutoCAD SHX Text,,"36"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",560.0,286.0,573.0,296.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",546.0,286.0,559.0,296.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",539.0,246.0,550.0,255.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",532.0,248.0,543.0,257.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",498.0,244.0,509.0,253.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",544.0,139.0,553.0,150.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",501.0,160.0,512.0,169.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",505.0,110.0,518.0,119.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",501.0,118.0,514.0,127.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",239.0,1159.0,256.0,1184.0,,AutoCAD SHX Text,,84
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",150.0,1155.0,167.0,1179.0,,AutoCAD SHX Text,,85
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",292.0,970.0,309.0,993.0,,AutoCAD SHX Text,,86
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",149.0,972.0,166.0,996.0,,AutoCAD SHX Text,,87
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",415.0,701.0,429.0,739.0,,AutoCAD SHX Text,,102.4
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",566.0,669.0,583.0,702.0,,AutoCAD SHX Text,,103
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",457.0,775.0,474.0,807.0,,AutoCAD SHX Text,,102
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",411.0,439.0,428.0,471.0,,AutoCAD SHX Text,,106
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",424.0,496.0,441.0,528.0,,AutoCAD SHX Text,,107
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",250.0,589.0,267.0,619.0,,AutoCAD SHX Text,,110
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",327.0,510.0,339.0,531.0,,AutoCAD SHX Text,,108
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",249.0,677.0,266.0,707.0,,AutoCAD SHX Text,,116
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",246.0,785.0,264.0,818.0,,AutoCAD SHX Text,,122
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",166.0,774.0,183.0,806.0,,AutoCAD SHX Text,,123
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",133.0,753.0,150.0,786.0,,AutoCAD SHX Text,,124
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",77.0,809.0,94.0,841.0,,AutoCAD SHX Text,,125
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",87.0,680.0,105.0,713.0,,AutoCAD SHX Text,,127
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",223.0,500.0,240.0,526.0,,AutoCAD SHX Text,,111
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",155.0,575.0,172.0,606.0,,AutoCAD SHX Text,,117
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",92.0,597.0,109.0,628.0,,AutoCAD SHX Text,,118
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",91.0,503.0,108.0,532.0,,AutoCAD SHX Text,,119
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",83.0,387.0,100.0,417.0,,AutoCAD SHX Text,,112
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",125.0,320.0,142.0,350.0,,AutoCAD SHX Text,,113
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",244.0,312.0,261.0,343.0,,AutoCAD SHX Text,,114
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",183.0,305.0,200.0,336.0,,AutoCAD SHX Text,,115
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",272.0,197.0,289.0,229.0,,AutoCAD SHX Text,,136
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",242.0,175.0,259.0,208.0,,AutoCAD SHX Text,,137
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",157.0,113.0,174.0,146.0,,AutoCAD SHX Text,,138
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",111.0,97.0,128.0,129.0,,AutoCAD SHX Text,,139
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",63.0,88.0,79.0,121.0,,AutoCAD SHX Text,,140
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",98.0,186.0,115.0,214.0,,AutoCAD SHX Text,,141
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",215.0,1152.0,229.0,1171.0,,AutoCAD SHX Text,,95
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",192.0,1116.0,206.0,1135.0,,AutoCAD SHX Text,,96
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",164.0,1116.0,178.0,1136.0,,AutoCAD SHX Text,,97
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",264.0,962.0,278.0,982.0,,AutoCAD SHX Text,,98
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",260.0,924.0,275.0,943.0,,AutoCAD SHX Text,,99
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",199.0,767.0,213.0,802.0,,AutoCAD SHX Text,,149P
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",194.0,727.0,208.0,753.0,,AutoCAD SHX Text,,150
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",157.0,709.0,171.0,733.0,,AutoCAD SHX Text,,151
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",76.0,750.0,90.0,776.0,,AutoCAD SHX Text,,153
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",607.0,433.0,619.0,454.0,,AutoCAD SHX Text,,118
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",594.0,457.0,606.0,485.0,,AutoCAD SHX Text,,118.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",539.0,627.0,551.0,655.0,,AutoCAD SHX Text,,122.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",407.0,677.0,419.0,698.0,,AutoCAD SHX Text,,123
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",403.0,735.0,415.0,756.0,,AutoCAD SHX Text,,120
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",438.0,741.0,450.0,761.0,,AutoCAD SHX Text,,119
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",379.0,711.0,391.0,730.0,,AutoCAD SHX Text,,121
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",399.0,479.0,411.0,500.0,,AutoCAD SHX Text,,125
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",378.0,481.0,390.0,502.0,,AutoCAD SHX Text,,126
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",293.0,624.0,306.0,645.0,,AutoCAD SHX Text,,130
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",272.0,650.0,284.0,678.0,,AutoCAD SHX Text,,130.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",222.0,648.0,234.0,667.0,,AutoCAD SHX Text,,141
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",196.0,573.0,209.0,594.0,,AutoCAD SHX Text,,132
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",200.0,520.0,212.0,539.0,,AutoCAD SHX Text,,131
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",223.0,363.0,235.0,384.0,,AutoCAD SHX Text,,138
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",222.0,339.0,235.0,360.0,,AutoCAD SHX Text,,137
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",192.0,364.0,204.0,385.0,,AutoCAD SHX Text,,139
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",175.0,361.0,189.0,387.0,,AutoCAD SHX Text,,140
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",163.0,333.0,177.0,359.0,,AutoCAD SHX Text,,136
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",149.0,334.0,164.0,360.0,,AutoCAD SHX Text,,135
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",121.0,407.0,135.0,434.0,,AutoCAD SHX Text,,133
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",121.0,369.0,135.0,396.0,,AutoCAD SHX Text,,134
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",67.0,187.0,81.0,213.0,,AutoCAD SHX Text,,173
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",86.0,108.0,100.0,134.0,,AutoCAD SHX Text,,169
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",305.0,192.0,317.0,213.0,,AutoCAD SHX Text,,164
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",204.0,139.0,216.0,168.0,,AutoCAD SHX Text,,166.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",183.0,181.0,197.0,207.0,,AutoCAD SHX Text,,168
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",187.0,137.0,201.0,163.0,,AutoCAD SHX Text,,167
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",82.0,562.0,96.0,588.0,,AutoCAD SHX Text,,144
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",66.0,599.0,81.0,625.0,,AutoCAD SHX Text,,143
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",74.0,142.0,88.0,168.0,,AutoCAD SHX Text,,170
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",66.0,969.0,84.0,1004.0,,AutoCAD SHX Text,,88.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",242.0,360.0,256.0,395.0,,AutoCAD SHX Text,,114.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",114.0,950.0,135.0,964.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",228.0,934.0,249.0,947.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",196.0,1143.0,216.0,1157.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",115.0,715.0,136.0,729.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",125.0,536.0,151.0,550.0,,AutoCAD SHX Text,,"48"""""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",137.0,386.0,157.0,400.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",226.0,546.0,247.0,560.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",354.0,548.0,376.0,562.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",508.0,650.0,529.0,663.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",211.0,155.0,232.0,169.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",134.0,154.0,156.0,168.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",194.0,453.0,208.0,474.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",289.0,505.0,303.0,525.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",291.0,604.0,305.0,625.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",189.0,1042.0,202.0,1062.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",65.0,737.0,79.0,758.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",70.0,558.0,84.0,578.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",207.0,735.0,222.0,769.0,,AutoCAD SHX Text,,148P
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",279.0,167.0,291.0,188.0,,AutoCAD SHX Text,,165
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",356.0,681.0,370.0,719.0,,AutoCAD SHX Text,,103.3
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",398.0,629.0,411.0,659.0,,AutoCAD SHX Text,,123.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",372.0,645.0,385.0,675.0,,AutoCAD SHX Text,,123.3
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",440.0,581.0,454.0,619.0,,AutoCAD SHX Text,,103.5
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",409.0,570.0,427.0,603.0,,AutoCAD SHX Text,,104
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",363.0,587.0,377.0,625.0,,AutoCAD SHX Text,,103.4
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",480.0,339.0,492.0,361.0,,AutoCAD SHX Text,,124
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",619.0,417.0,630.0,450.0,,AutoCAD SHX Text,,14.91ac
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",431.0,618.0,443.0,648.0,,AutoCAD SHX Text,,123.4
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",431.0,356.0,443.0,386.0,,AutoCAD SHX Text,,124.3
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",418.0,381.0,430.0,412.0,,AutoCAD SHX Text,,124.4
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",299.0,341.0,311.0,370.0,,AutoCAD SHX Text,,165.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",307.0,305.0,319.0,335.0,,AutoCAD SHX Text,,165.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",296.0,279.0,309.0,309.0,,AutoCAD SHX Text,,165.3
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",281.0,282.0,293.0,312.0,,AutoCAD SHX Text,,165.4
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",246.0,233.0,258.0,263.0,,AutoCAD SHX Text,,165.6
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",242.0,268.0,254.0,298.0,,AutoCAD SHX Text,,165.7
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",441.0,399.0,455.0,436.0,,AutoCAD SHX Text,,105.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",383.0,320.0,398.0,357.0,,AutoCAD SHX Text,,105.3
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",506.0,359.0,520.0,385.0,,AutoCAD SHX Text,,105
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",234.0,408.0,248.0,439.0,,AutoCAD SHX Text,,114.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",168.0,393.0,182.0,426.0,,AutoCAD SHX Text,,113.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",202.0,405.0,216.0,442.0,,AutoCAD SHX Text,,113.2
